,frame,time,role1,x1,y1,role2,x2,y2,role3,x3,y3,role4,x4,y4,ballx,bally,speed1x,speed1y,speed2x,speed2y,speed3x,speed3y,speed4x,speed4y,shot,targetx,targety,fromx,fromy,duration,shot_full,lastHit,rally
14694,94494,0.5,opponent,5.0503354,16.12807,opponent,5.617687,14.0428705,receiver,1.2059458,1.1829401,teammate,7.306853,2.323666,3.7170721852941178,11.767202147058823,-1.9979220000000009,-6.51675000000008,-0.0008220000000136451,-0.0037049999999716476,-0.0017339999999999023,0.005811000000002231,0.0029099999999804282,0.005295000000007377,undef,0,0,0,0,0,,T,70
14695,94495,0.5333333333333333,opponent,4.983738,15.910844999999998,opponent,5.6176596,14.042747,receiver,1.205888,1.1831338,teammate,7.30695,2.3238425,3.554159957647059,11.23501562352941,-1.9730190000000025,-6.43544999999996,-0.34362299999999735,2.3893200000000014,-2.360564999999999,3.0044159999999964,-0.013289999999992474,0.39206099999999466,undef,0,0,0,0,0,,T,70
14696,94496,0.5666666666666667,opponent,4.9179707,15.69633,opponent,5.6062055,14.122391,receiver,1.1272025,1.283281,teammate,7.306507,2.3369112,3.39124773,10.7028291,-2.605448999999993,3.733709999999988,-0.6325169999999947,-0.32213999999999743,-0.4580610000000007,-0.5162339999999999,0.0982649999999996,0.4370340000000006,undef,0,0,0,0,0,,T,70
14697,94497,0.6,opponent,4.8311224,15.820787,opponent,5.5851216,14.111653,receiver,1.1119338,1.2660732,teammate,7.3097825,2.351479,3.228335502352941,10.17064257647059,-3.0780420000000053,-1.7030100000000203,-0.8782079999999937,1.6090199999999655,-1.1489759999999993,-0.5655299999999985,-0.26269499999998835,-0.20554800000000206,undef,0,0,0,0,0,,T,70
14698,94498,0.6333333333333333,opponent,4.728521,15.764019999999999,opponent,5.555848,14.165287,receiver,1.0736346,1.2472222,teammate,7.301026,2.3446274,3.065423274705882,9.638456052941176,-3.634379999999986,3.6988200000000404,-0.7655099999999937,-0.6425399999999648,-1.2197400000000025,-0.38847299999999807,-0.33558000000001087,1.0048469999999998,undef,0,0,0,0,0,,T,70
14699,94499,0.6666666666666666,opponent,4.607375,15.887314,opponent,5.530331,14.143869,receiver,1.0329766,1.2342731,teammate,7.28984,2.3781223,2.902511047058823,9.106269529411765,-3.612000000000002,-1.6447500000000304,-0.670578000000015,-1.2935100000000155,-1.5035339999999997,1.6062960000000004,-0.093090000000009,-0.12255899999999542,undef,0,0,0,0,0,,T,70
14700,94500,0.7,opponent,4.486975,15.832488999999999,opponent,5.5079784,14.100752,receiver,0.9828588,1.2878163,teammate,7.286737,2.374037,2.7395988194117646,8.574083005882352,0.0010499999999868947,-0.011609999999997456,0.0002729999999928623,-0.006390000000013885,-0.00910949999999966,-0.011942999999998705,-0.00593999999997763,-0.0039029999999939946,undef,0,0,0,0,0,,T,70
14701,94501,0.7333333333333333,opponent,4.48701,15.832101999999999,opponent,5.5079875,14.100539,receiver,0.98255515,1.2874182,teammate,7.286539,2.3739069,2.5766865917647057,8.041896482352941,-3.0433800000000044,-9.866369999999964,-0.8747849999999868,-2.953859999999988,-1.0380584999999998,0.4509569999999963,0.1669710000000002,0.8546219999999982,undef,0,0,0,0,0,,T,70
14702,94502,0.7666666666666667,opponent,4.385564,15.503223,opponent,5.478828,14.002077,receiver,0.9479532,1.3024501,teammate,7.2921047,2.4023943,2.413774364117647,7.509709958823528,-3.125099999999996,0.5786999999999942,-1.4253900000000108,-0.11364000000000374,0.1391447999999984,-5.4274499999999986,0.08945099999998263,0.023631000000001734,undef,0,0,0,0,0,,T,70
14703,94503,0.8,opponent,4.281394,15.522513,opponent,5.431315,13.998289,receiver,0.95259136,1.1215351,teammate,7.2950864,2.403182,2.250862136470588,6.977523435294117,-3.392519999999992,-4.737840000000002,-1.778759999999977,-3.6714599999999997,-1.749240299999999,4.401093000000003,0.33213599999999843,0.7633709999999905,undef,0,0,0,0,0,,T,70
14704,94504,0.8333333333333334,opponent,4.16831,15.364585,opponent,5.372023,13.875907,receiver,0.89428335,1.2682382,teammate,7.3061576,2.4286277,2.087949908823529,6.445336911764705,-2.8594200000000036,-6.258780000000019,-1.819506000000013,0.12774000000000285,-1.0401795000000025,0.4618319999999976,-0.21052799999997873,-0.3993629999999948,undef,0,0,0,0,0,,T,70
14705,94505,0.8666666666666667,opponent,4.072996,15.155959,opponent,5.3113728,13.880165,receiver,0.8596107,1.2836326,teammate,7.29914,2.4153156,1.925037681176471,5.913150388235295,-3.4873049999999983,-5.444909999999954,-1.9405889999999992,2.720910000000014,-0.6107450999999986,0.14240099999999645,0.32679899999997986,-0.09372599999999398,undef,0,0,0,0,0,,T,70
14706,94506,0.9,opponent,3.9567525,14.974462,opponent,5.2466865,13.970862,receiver,0.83925253,1.2883793,teammate,7.3100333,2.4121914,1.762125453529412,5.380963864705883,0.46323600000000464,0.011729999999960938,-0.18535499999999594,0.4556699999999836,-0.08598990000000084,0.0066330000000025535,0.016881000000017465,-0.1939710000000039,undef,0,0,0,0,0,,T,70
14707,94507,0.9333333333333333,opponent,3.9721937,14.974853,opponent,5.240508,13.986051,receiver,0.8363862,1.2886004,teammate,7.310596,2.4057257,1.5992132258823533,4.848777341176471,-2.968295999999997,6.375720000000005,-1.5524160000000098,-0.10505999999997684,-1.0500539999999992,1.6448189999999974,0.2117699999999978,-0.35062500000000885,undef,0,0,0,0,0,,T,70
14708,94508,0.9666666666666667,opponent,3.8732505,15.187377,opponent,5.1887608,13.982549,receiver,0.8013844,1.3434277,teammate,7.317655,2.3940382,1.4363009982352941,4.316590817647059,-3.1135590000000057,-4.2468299999999815,-1.417238999999988,2.4332399999999588,-1.8322410000000011,5.000607000000006,-0.22166999999999604,-0.04400399999999305,undef,0,0,0,0,0,,T,70
14709,94509,1.0,opponent,3.7694652,15.045816,opponent,5.1415195,14.063657,receiver,0.7403097,1.5101146,teammate,7.310266,2.3925714,1.2733887705882356,3.784404294117648,-3.3540689999999973,-5.728409999999986,-1.5992100000000065,0.930600000000048,-1.3781418,1.0541699999999943,0.2794799999999764,0.2023769999999958,undef,0,0,0,0,0,,T,70
14710,94510,1.0333333333333334,opponent,3.6576629,14.854869,opponent,5.0882125,14.094677,receiver,0.69437164,1.5452536,teammate,7.319582,2.3993173,1.1104765429411767,3.252217770588236,-3.131289000000006,-4.375410000000048,-1.014885000000012,0.07512000000000185,-0.6862091999999975,1.380534,0.22539000000000975,-0.413361000000001,undef,0,0,0,0,0,,T,70
14711,94511,1.0666666666666667,opponent,3.5532866,14.709022,opponent,5.054383,14.097181,receiver,0.671498,1.5912714,teammate,7.327095,2.3855386,0.9475643152941178,2.7200312470588237,-2.831762999999996,-2.976734999999948,-0.9650399999999859,2.8151699999999735,-1.3038558000000022,1.9797060000000033,0.3853380000000062,-0.6038609999999967,undef,0,0,0,0,0,,T,70
14712,94512,1.1,opponent,3.4588945,14.6097975,opponent,5.022215,14.19102,receiver,0.62803614,1.6572616,teammate,7.3399396,2.3654099,0.7846520876470588,2.1878447235294116,4.500000000629001e-05,0.0018749999999556621,-0.000539999999995544,-0.0010199999999827014,-0.18888839999999796,-0.04810200000000098,0.06016199999999472,0.5159280000000077,undef,0,0,0,0,0,,T,70
14713,94513,1.1333333333333333,receiver,3.458896,14.60986,teammate,5.022197,14.190986,opponent,0.62173986,1.6556582,opponent,7.341945,2.3826075,0.62173986,1.6556582,-1.8638790000000016,-3.7791599999999725,-1.1623110000000114,-6.064260000000008,-0.6111348000000016,0.728445000000002,-0.0665099999999974,-0.5286030000000075,smash,2.2630064,13.297299,0.62173986,1.6556582,0.6666666666666666,R,B,70
14714,94514,1.1666666666666667,receiver,3.3967667,14.483888,teammate,4.9834533,13.988844,opponent,0.6013687,1.6799397,opponent,7.339728,2.3649874,0.703803187,2.23774024,-2.1701310000000085,-0.31071000000002513,-0.9083610000000064,-5.532735000000013,-0.7353161999999991,0.5550989999999967,0.07679999999999687,0.0017220000000062186,undef,0,0,0,0,0,,B,70
14715,94515,1.2,receiver,3.324429,14.473531,teammate,4.9531746,13.8044195,opponent,0.57685816,1.698443,opponent,7.342288,2.3650448,0.7858665140000001,2.8198222800000003,-2.8280640000000012,-0.9846300000000063,-1.2632430000000028,-8.099384999999995,-0.302029800000001,-1.2092400000000003,0.48076799999999587,0.12527099999999347,undef,0,0,0,0,0,,B,70
14716,94516,1.2333333333333334,receiver,3.2301602,14.44071,teammate,4.9110665,13.53444,opponent,0.5667905,1.658135,opponent,7.3583136,2.3692205,0.867929841,3.40190432,-1.6047599999999962,-9.10892999999998,-0.8749559999999867,-2.8291199999999783,-0.9189840000000005,1.1940180000000056,-0.18139799999998374,0.014294999999999725,undef,0,0,0,0,0,,B,70
14717,94517,1.2666666666666666,receiver,3.1766682,14.137079,teammate,4.8819013,13.440136,opponent,0.5361577,1.6979356,opponent,7.352267,2.369697,0.9499931680000001,3.9839863600000003,0,0,0,0,0,0,0,0,undef,0,0,0,0,0,,B,70
14718,94520,1.3666666666666667,receiver,3.0195684,13.676018,teammate,4.8203382,13.393308,opponent,0.44817087,1.7738981,opponent,7.3454056,2.3231547,1.196183149,5.73023248,-2.5083779999999978,1.125060000000051,-0.687975000000014,0.7603500000000452,-0.24255389999999988,-0.35737800000000153,-0.7895129999999995,-0.42363300000000326,undef,0,0,0,0,0,,B,70
14719,94521,1.4,receiver,2.9359558,13.71352,teammate,4.7974057,13.418653,opponent,0.44008574,1.7619855,opponent,7.3190885,2.3090336,1.278246476,6.312314520000001,0,0,0,0,0,0,0,0,undef,0,0,0,0,0,,B,70
14720,94526,1.5666666666666667,receiver,2.660979,13.8106575,teammate,4.7554927,13.459934,opponent,0.5279671,1.7107764,opponent,7.2236304,2.2472036,1.6885631110000001,9.222724720000002,-1.5957840000000045,-8.890605000000011,-0.6673619999999758,0.8776800000000051,1.955880000000001,1.6985159999999944,-0.41972700000001417,1.0060859999999971,undef,0,0,0,0,0,,B,70
14721,94527,1.6,receiver,2.6077862,13.514304,teammate,4.7332473,13.48919,opponent,0.5931631,1.7673936,opponent,7.2096395,2.2807398,1.7706264379999999,9.80480676,-2.5468050000000053,3.636165000000009,-0.024579000000022333,-0.6203700000000367,2.1758534999999988,0.049725000000002684,-0.43076699999998525,0.03636599999999657,undef,0,0,0,0,0,,B,70
14722,94528,1.6333333333333333,receiver,2.5228927,13.6355095,teammate,4.732428,13.468511,opponent,0.66569155,1.7690511,opponent,7.1952806,2.281952,1.852689765,10.3868888,-2.4283349999999926,-2.6827649999999714,0.07516200000001305,1.733879999999992,1.4111474999999984,0.7809480000000013,-0.8701980000000198,-2.3140830000000046,undef,0,0,0,0,0,,B,70
14723,94529,1.6666666666666667,receiver,2.4419482,13.546084,teammate,4.7349334,13.526307,opponent,0.7127298,1.7950827,opponent,7.166274,2.2048159,1.9347530920000002,10.968970840000003,-1.7986890000000022,-2.883810000000029,-0.04101300000001196,-0.05645999999995155,0.6617310000000021,2.625417000000001,-1.1453219999999842,-2.395469999999995,undef,0,0,0,0,0,,B,70
14724,94530,1.7,receiver,2.3819919,13.449957,teammate,4.7335663,13.524425,opponent,0.7347875,1.8825966,opponent,7.1280966,2.1249669,2.016816419,11.55105288,0.0012329999999938224,-0.019829999999974035,0.22032600000001068,-0.7488300000000336,-0.1713090000000017,0.23841899999999638,-0.023490000000006006,-0.0328169999999961,undef,0,0,0,0,0,,B,70
14725,94531,1.7333333333333334,receiver,2.382033,13.449296,teammate,4.7409105,13.499464,opponent,0.7290772,1.8905439,opponent,7.1273136,2.123873,2.098879746,12.13313492,-1.3491749999999891,-3.5248200000000196,0.1306950000000029,-0.12210000000001386,0.6146129999999994,1.6761059999999994,-1.078608000000001,-2.3630340000000016,undef,0,0,0,0,0,,B,70
14726,94532,1.7666666666666666,receiver,2.3370605,13.331802,teammate,4.745267,13.495394,opponent,0.7495643,1.9464141,opponent,7.09136,2.0451052,2.1809430730000003,12.715216960000001,-2.2216230000000037,-1.0350899999999719,-0.00578100000001136,1.7232300000000222,1.3340610000000008,0.023085000000002687,-0.5331299999999928,-0.501794999999996,undef,0,0,0,0,0,,B,70
14727,94533,1.8,opponent,2.2630064,13.297299,opponent,4.7450743,13.552835,receiver,0.794033,1.9471836,teammate,7.073589,2.0283787,2.2630064,13.297299,-1.4022660000000053,-1.0748400000000125,0.4818090000000108,-0.37625999999999493,1.3445588999999991,0.02695799999999915,0.03186599999999373,1.3791629999999921,normal,0.90168744,1.159707,2.2630064,13.297299,1.1333333333333333,VR,T,70
14728,94534,1.8333333333333333,opponent,2.2162642,13.261471,opponent,4.7611346,13.540293,receiver,0.83885163,1.9480822,teammate,7.0746512,2.0743508,2.222967607058824,12.940311000000001,-1.803335999999991,0.7513799999999904,0.5414909999999917,-0.20754000000001938,1.4795901000000011,-0.6651419999999986,-0.028175999999984214,0.37515600000000315,undef,0,0,0,0,0,,T,70
14729,94535,1.8666666666666667,opponent,2.156153,13.286517,opponent,4.7791843,13.533375,receiver,0.8881713,1.9259108,teammate,7.073712,2.086856,2.182928814117647,12.583323,-0.8620350000000032,-0.887070000000012,0.6663329999999945,-0.9310499999999777,1.9192604999999996,-2.2343249999999992,0.15653999999997836,-0.24378300000000408,undef,0,0,0,0,0,,T,70
14730,94536,1.9,opponent,2.1274185,13.256948,opponent,4.8013954,13.50234,receiver,0.95214665,1.8514333,teammate,7.07893,2.0787299,2.1428900211764708,12.226335,0.0,0.0,0.0,0.0,0.004179000000001931,0.026438999999995882,0.007979999999996323,-0.03298799999999602,undef,0,0,0,0,0,,T,70
14731,94537,1.9333333333333333,opponent,2.1274185,13.256948,opponent,4.8013954,13.50234,receiver,0.95228595,1.8523146,teammate,7.079196,2.0776303,2.102851228235294,11.869347,-0.8449320000000027,1.803720000000002,1.0187400000000046,-2.3463600000000184,1.887907499999999,-2.8992780000000007,-0.05986799999999626,-1.9126439999999967,undef,0,0,0,0,0,,T,70
14732,94538,1.9666666666666666,opponent,2.0992541,13.317072,opponent,4.8353534,13.424128,receiver,1.0152162,1.755672,teammate,7.0772004,2.0138755,2.0628124352941177,11.512359000000002,0.00715200000000582,0.5710500000000174,0.39258900000000985,-1.4141400000000104,1.7585339999999983,-0.7516259999999941,-0.2256720000000012,-2.106828000000005,undef,0,0,0,0,0,,T,70
14733,94539,2.0,opponent,2.0994925,13.336107,opponent,4.8484397,13.37699,receiver,1.073834,1.7306178,teammate,7.069678,1.9436479,2.022773642352941,11.155371,-0.19388399999999972,-0.6459899999999941,0.8315189999999983,-1.6456199999999654,0.6661589999999995,0.31622399999999384,-0.1328099999999921,-1.680200999999999,undef,0,0,0,0,0,,T,70
14734,94540,2.033333333333333,opponent,2.0930297,13.314574,opponent,4.876157,13.322136,receiver,1.0960393,1.7411586,teammate,7.065251,1.8876412,1.9827348494117647,10.798383000000001,-0.24938700000001202,-1.0634400000000177,0.9554189999999974,0.2837249999999969,1.1073480000000013,0.47369700000000403,-0.5769299999999866,-1.740839999999999,undef,0,0,0,0,0,,T,70
14735,94541,2.066666666666667,opponent,2.0847168,13.279126,opponent,4.9080043,13.3315935,receiver,1.1329509,1.7569485,teammate,7.04602,1.8296132,1.9426960564705882,10.441395,2.270976000000009,-0.12719999999998066,0.5727059999999984,0.4297349999999689,0.7041629999999999,-0.38062800000000063,-0.5977200000000149,-1.2633300000000003,undef,0,0,0,0,0,,T,70
14736,94542,2.1,opponent,2.160416,13.274886,opponent,4.9270945,13.345918,receiver,1.156423,1.7442609,teammate,7.026096,1.7875022,1.9026572635294121,10.084407,-1.2000000007006406e-05,6.000000000838668e-05,-3.000000000419334e-05,0.0,-0.08444399999999685,0.436445999999997,0.014529000000003123,0.44974199999999964,undef,0,0,0,0,0,,T,70
14737,94543,2.1333333333333333,opponent,2.1604156,13.274888,opponent,4.9270935,13.345918,receiver,1.1536082,1.7588091,teammate,7.0265803,1.8024936,1.8626184705882354,9.727419,0.7259370000000098,0.9693449999999615,0.25755000000000194,1.1204400000000447,0.4810139999999996,0.17954700000000212,-0.6082679999999918,-0.8832269999999998,undef,0,0,0,0,0,,T,70
14738,94544,2.1666666666666665,opponent,2.1846135,13.3071995,opponent,4.9356785,13.383266,receiver,1.169642,1.764794,teammate,7.0063047,1.7730527,1.822579677647059,9.370431,0.008537999999989054,-0.6478349999999722,0.19213500000001105,2.65172999999999,0.22251599999999705,-0.19853399999999688,-0.6364709999999985,0.27295499999999695,undef,0,0,0,0,0,,T,70
14739,94545,2.2,opponent,2.1848981,13.285605,opponent,4.942083,13.471657,receiver,1.1770592,1.7581762,teammate,6.985089,1.7821512,1.7825408847058823,9.013442999999999,0.42777300000000906,-0.2311800000000197,0.2769900000000014,-0.3141600000000011,-0.2650890000000006,0.777890999999995,-0.5469750000000229,0.12037200000000414,undef,0,0,0,0,0,,T,70
14740,94546,2.2333333333333334,opponent,2.1991572,13.277899,opponent,4.951316,13.461185,receiver,1.1682229,1.7841059,teammate,6.9668565,1.7861636,1.742502091764706,8.656455,0.083255999999996,0.26178000000003365,0.6111809999999807,-0.515280000000029,-0.2338019999999985,-0.9082499999999949,-0.7962389999999964,-0.41443200000000013,undef,0,0,0,0,0,,T,70
14741,94547,2.2666666666666666,opponent,2.2019324,13.286625,opponent,4.9716887,13.444009,receiver,1.1604295,1.7538309,teammate,6.9403152,1.7723492,1.7024632988235295,8.299467,-0.03531900000000476,1.470779999999987,0.10533000000001458,-2.3970299999999867,0.0652079999999966,-0.6310320000000003,-0.44232599999999955,-0.019845000000002777,undef,0,0,0,0,0,,T,70
14742,94548,2.3,opponent,2.2007551,13.335651,opponent,4.9751997,13.364108,receiver,1.1626031,1.7327965,teammate,6.925571,1.7716877,1.662424505882353,7.9424790000000005,-1.500000000209667e-05,0.0,-0.011721000000015636,0.04685999999999524,0.011202000000005707,-0.12271499999999991,-0.004064999999995322,-0.03464100000000192,undef,0,0,0,0,0,,T,70
14743,94549,2.3333333333333335,opponent,2.2007546,13.335651,opponent,4.974809,13.36567,receiver,1.1629765,1.728706,teammate,6.9254355,1.770533,1.6223857129411765,7.585491,-0.22798799999999453,2.4655199999999944,0.21149100000001475,0.36219000000002666,-0.7899000000000056,1.509140999999996,-0.3393600000000063,-0.45120899999999686,undef,0,0,0,0,0,,T,70
14744,94550,2.3666666666666667,opponent,2.193155,13.417835,opponent,4.9818587,13.377743,receiver,1.1366465,1.7790107,teammate,6.9141235,1.7554927,1.58234692,7.228503,0.4829220000000012,-2.5232099999999846,0.5660970000000098,1.6571549999999924,-0.9217049999999971,1.4765519999999999,-0.13393499999997616,-0.6715649999999984,undef,0,0,0,0,0,,T,70
14745,94551,2.4,opponent,2.2092524,13.333728,opponent,5.0007286,13.4329815,receiver,1.105923,1.8282291,teammate,6.909659,1.7331072,1.5423081270588235,6.8715150000000005,0.05637599999999576,-0.5793600000000332,0.549989999999978,3.801869999999976,0.10041300000000142,-1.1126999999999954,-0.47523000000002646,0.12302699999999556,undef,0,0,0,0,0,,T,70
14746,94552,2.433333333333333,opponent,2.2111316,13.314416,opponent,5.0190616,13.5597105,receiver,1.1092701,1.7911391,teammate,6.893818,1.7372081,1.502269334117647,6.514527,-0.5637359999999969,2.496810000000025,0.7767120000000194,3.266745000000011,1.0362690000000008,-3.9911250000000043,-0.5014979999999891,-0.4959179999999952,undef,0,0,0,0,0,,T,70
14747,94553,2.466666666666667,opponent,2.1923404,13.397643,opponent,5.044952,13.668602,receiver,1.1438124,1.6581016,teammate,6.8771014,1.7206775,1.4622305411764707,6.157539,-0.2393970000000012,-0.19603500000002327,0.8089499999999905,0.8492099999999958,-0.1983659999999987,-1.2954149999999953,-0.31145099999999815,-0.005985000000003904,undef,0,0,0,0,0,,T,70
14748,94554,2.5,opponent,2.1843605,13.3911085,opponent,5.071917,13.696909,receiver,1.1372002,1.6149211,teammate,6.8667197,1.720478,1.422191748235294,5.800551,-0.00036600000000053257,-0.0022049999999751435,0.0017700000000075988,-0.0015749999999670194,-0.0010170000000009338,-0.000813000000001729,-0.013145999999988334,0.010859999999999204,undef,0,0,0,0,0,,T,70
14749,94555,2.533333333333333,opponent,2.1843483,13.391035,opponent,5.071976,13.6968565,receiver,1.1371663,1.614894,teammate,6.8662815,1.72084,1.3821529552941176,5.443563,-0.056789999999997676,0.35816999999999766,0.9012599999999971,-1.4680650000000206,-0.3992100000000054,-0.8689170000000046,-0.04263000000001682,-0.2934869999999945,undef,0,0,0,0,0,,T,70
14750,94556,2.566666666666667,opponent,2.1824553,13.402974,opponent,5.102018,13.647921,receiver,1.1238593,1.5859301,teammate,6.8648605,1.7110571,1.3421141623529413,5.086575,-0.2519999999999989,-1.6005899999999862,1.7179199999999994,-0.8819699999999919,0.43856700000000304,-2.1151289999999956,-0.14210700000000465,0.7979459999999938,undef,0,0,0,0,0,,T,70
14751,94557,2.6,opponent,2.1740553,13.349621,opponent,5.159282,13.618522,receiver,1.1384782,1.5154258,teammate,6.8601236,1.7376553,1.3020753694117646,4.7295869999999995,-0.037608000000002306,-0.40608000000000644,0.9704520000000016,-0.801600000000029,-0.20370599999999905,-4.106046000000003,-0.05917799999997975,-0.5283539999999953,undef,0,0,0,0,0,,T,70
14752,94558,2.6333333333333333,opponent,2.1728017,13.336085,opponent,5.1916304,13.591802,receiver,1.131688,1.3785576,teammate,6.858151,1.7200435,1.2620365764705883,4.372598999999999,-0.29378099999999296,-1.8162000000000411,0.5393729999999941,1.2108300000000227,-0.20245800000000314,-4.051127999999999,0.07079999999998421,-0.42113100000000125,undef,0,0,0,0,0,,T,70
14753,94559,2.6666666666666665,opponent,2.163009,13.275545,opponent,5.2096095,13.632163,receiver,1.1249394,1.24352,teammate,6.860511,1.7060058,1.2219977835294118,4.015611000000001,-0.8874060000000084,0.33687000000000467,0.5250839999999979,0.4989599999999861,-1.0968840000000002,-0.6015899999999963,-0.12408899999999612,-0.016835999999997853,undef,0,0,0,0,0,,T,70
14754,94560,2.7,opponent,2.1334288,13.286774,opponent,5.2271123,13.648795,receiver,1.0883766,1.223467,teammate,6.8563747,1.7054446,1.1819589905882355,3.658623000000001,-0.004671000000002756,-0.0024900000000016576,-0.007167000000007917,0.047999999999994714,-0.11184599999999545,0.5101529999999999,-0.00386100000000944,0.07633800000000024,undef,0,0,0,0,0,,T,70
14755,94561,2.7333333333333334,opponent,2.1332731,13.286691,opponent,5.2268734,13.650395,receiver,1.0846484,1.2404721,teammate,6.856246,1.7079892,1.141920197647059,3.301635000000001,-0.8909279999999997,0.6924449999999993,0.6954569999999993,0.9248999999999974,-1.2194760000000016,-0.13305900000000426,0.04198500000001992,-0.2477459999999998,undef,0,0,0,0,0,,T,70
14756,94562,2.7666666666666666,opponent,2.1035755,13.3097725,opponent,5.2500553,13.681225,receiver,1.0439992,1.2360368,teammate,6.8576455,1.699731,1.1018814047058825,2.9446470000000007,-0.6539549999999883,0.9664350000000077,0.700149000000021,4.062704999999998,-1.424814000000001,-0.496559999999997,0.4506839999999901,-0.6978420000000063,undef,0,0,0,0,0,,T,70
14757,94563,2.8,opponent,2.081777,13.341987,opponent,5.2733936,13.8166485,receiver,0.9965054,1.2194848,teammate,6.8726683,1.6764696,1.061842611764706,2.5876590000000004,-0.872616000000006,-1.3084199999999946,0.12199199999997745,1.1159700000000328,-0.9299760000000001,-0.15354600000000218,0.49233899999999053,0.6069870000000033,undef,0,0,0,0,0,,T,70
14758,94564,2.8333333333333335,opponent,2.0526898,13.298373,opponent,5.27746,13.8538475,receiver,0.9655062,1.2143666,teammate,6.8890796,1.6967025,1.0218038188235294,2.230671,-0.4333319999999974,0.8224800000000165,0.1785300000000145,4.144484999999971,-1.2179538,-0.47825700000000193,0.01452000000000453,-0.04623899999999903,undef,0,0,0,0,0,,T,70
14759,94565,2.8666666666666667,opponent,2.0382454,13.325789,opponent,5.283411,13.991997,receiver,0.92490774,1.1984247,teammate,6.8895636,1.6951612,0.981765025882353,1.8736830000000002,-0.0978540000000061,-3.008310000000005,-0.08791800000000016,-0.14960999999999558,-0.6976091999999989,-1.1505149999999986,-0.11404800000000215,-0.3924540000000043,undef,0,0,0,0,0,,T,70
14760,94566,2.9,opponent,2.0349836,13.225512,opponent,5.2804804,13.98701,receiver,0.9016541,1.1600742,teammate,6.885762,1.6820794,0.9417262329411765,1.5166950000000001,6.59999999985672e-05,-0.0002700000000110947,0.0008999999999925734,0.0013500000000021828,0.0010001999999997846,-0.011015999999997028,0.005172000000008836,0.001644000000000645,undef,0,0,0,0,0,,T,70
14761,94567,2.933333333333333,receiver,2.0349858,13.225503,teammate,5.2805104,13.987055,opponent,0.90168744,1.159707,opponent,6.8859344,1.6821342,0.90168744,1.159707,-0.894749999999993,1.141620000000021,-0.24163199999999385,1.2100649999999824,-1.3695131999999988,-1.985024999999998,0.05694600000000882,-0.567896999999995,smash,1.1395699,16.371334,0.90168744,1.159707,1.6,R,B,70
14762,94568,2.966666666666667,receiver,2.0051608,13.263557,teammate,5.272456,14.0273905,opponent,0.856037,1.0935395,opponent,6.8878326,1.6632043,0.9066433245833333,1.4766158958333333,-0.6988620000000023,0.8573399999999864,0.040349999999991226,2.3827950000000087,-1.0232940000000024,-0.24986700000000583,0.1366919999999805,0.09656399999999898,undef,0,0,0,0,0,,B,70
14763,94569,3.0,receiver,1.9818654,13.292135,teammate,5.273801,14.106817,opponent,0.8219272,1.0852106,opponent,6.892389,1.6664231,0.9115992091666667,1.7935247916666668,-0.7565759999999999,0.4891199999999962,0.14041500000000262,1.5047999999999995,-1.5152999999999983,1.8894360000000021,0.032969999999998834,0.11950499999999753,undef,0,0,0,0,0,,B,70
14764,94570,3.033333333333333,receiver,1.9566462,13.308439,teammate,5.2784815,14.156977,opponent,0.7714172,1.1481918,opponent,6.893488,1.6704066,0.91655509375,2.1104336875,-0.23097600000000051,0.30968999999998914,-0.07704900000000237,1.297290000000011,-2.137650000000002,3.2548500000000002,0.01032000000000366,0.06117299999999881,undef,0,0,0,0,0,,B,70
14765,94571,3.066666666666667,receiver,1.948947,13.318762,teammate,5.2759132,14.20022,opponent,0.7001622,1.2566868,opponent,6.893832,1.6724457,0.9215109783333333,2.427342583333333,0.05924100000000321,-1.7341500000000032,-0.006350999999984452,0.9723900000000008,-1.5230018999999995,2.993033999999999,0.027201000000021125,0.0423960000000001,undef,0,0,0,0,0,,B,70
14766,94572,3.1,receiver,1.9509217,13.260957,teammate,5.2757015,14.232633,opponent,0.64939547,1.3564546,opponent,6.8947387,1.6738589,0.9264668629166667,2.7442514791666666,0.0,0.0,-0.006123000000011203,-0.016979999999975348,-0.0010341000000002598,-0.04481399999999969,-0.2187990000000184,0.017268000000003614,undef,0,0,0,0,0,,B,70
14767,94573,3.1333333333333333,receiver,1.9509217,13.260957,teammate,5.2754974,14.232067,opponent,0.649361,1.3549608,opponent,6.8874454,1.6744345,0.9314227475,3.061160375,-0.3711690000000001,0.5500200000000355,0.2993880000000093,0.5375699999999739,-1.7900630999999978,2.4994229999999984,0.13376999999999306,0.407396999999996,undef,0,0,0,0,0,,B,70
14768,94574,3.1666666666666665,receiver,1.9385494,13.279291,teammate,5.285477,14.249986,opponent,0.58969223,1.4382749,opponent,6.8919044,1.6880144,0.9363786320833334,3.3780692708333335,0.6574409999999986,-4.5564600000000155,0.18896999999998165,2.0160900000000304,-0.8556879000000017,0.28111200000000336,-0.03287399999999607,0.10051199999999927,undef,0,0,0,0,0,,B,70
14769,94575,3.2,receiver,1.9604641,13.127409,teammate,5.291776,14.317189,opponent,0.5611693,1.4476453,opponent,6.8908086,1.6913648,0.9413345166666667,3.694978166666667,0.5483429999999956,-0.03843000000001595,-1.1700539999999826,0.16892999999997826,-1.2565590000000004,-0.02499000000000251,-0.014219999999989241,-0.13389299999999826,undef,0,0,0,0,0,,B,70
